W_date,W_Temp_Max,W_Temp_Avg,W_Temp_Min,W_Max_wind,W_Avg_wind,W_Min_wind,W_Wind_Gust,W_Air_Pressure,W_Snow_Depth,W_Max_humid,W_Avg_humid,W_Min_humid,W_Max_Dp,W_Avg_dp,W_Min_Dp
2019-01-01,5.2,-1.4,-8.0,37.0,21.4,3.2,58.0,1015.1,,100.0,85.5,64.0,6.1,-0.6,-11.1
2019-01-02,-0.5,-4.9,-9.3,20.9,11.9,8.0,,1023.0,0.0,100.0,84.0,74.0,0.0,-5.1,-11.1
2019-01-03,0.8,-1.0,-2.8,37.0,18.2,0.0,46.0,1013.3,30.0,100.0,86.0,69.0,0.0,-1.9,-5.0
2019-01-04,8.0,3.6,-0.8,29.0,18.8,8.0,54.0,1007.6,30.0,87.0,80.7,70.0,2.2,0.1,-1.1
2019-01-05,4.0,1.2,-1.7,32.2,16.3,3.2,33.0,1006.1,0.0,93.0,83.7,75.0,1.1,-0.1,-1.1
2019-01-06,4.0,-1.7,-7.3,29.0,19.6,11.3,52.0,1021.3,,93.0,68.6,46.0,2.8,-4.1,-13.9
2019-01-07,5.7,-1.4,-8.4,46.7,26.6,8.0,63.0,1023.2,0.0,93.0,73.3,58.0,2.2,-5.7,-12.8
2019-01-08,8.2,5.3,2.4,32.2,12.7,0.0,50.0,1004.6,,100.0,90.2,76.0,7.2,3.3,2.2
2019-01-09,2.3,-1.3,-4.9,48.3,29.5,16.1,71.0,1007.9,0.0,87.0,68.1,55.0,2.2,-4.9,-8.9
2019-01-10,-4.6,-8.0,-11.4,41.8,26.6,11.3,61.0,1018.8,0.0,79.0,66.8,54.0,-7.8,-11.2,-13.9
2019-01-11,-7.5,-10.7,-13.8,32.2,15.8,3.2,41.0,1030.2,0.0,73.0,53.6,36.0,-13.9,-17.5,-20.0
2019-01-12,-4.3,-6.7,-9.0,22.5,13.0,0.0,,1034.3,,68.0,58.8,50.0,-11.1,-12.5,-15.0
2019-01-13,-5.4,-8.7,-11.9,27.4,22.0,14.5,,1032.4,,79.0,68.5,46.0,-10.0,-12.4,-16.1
2019-01-14,-0.8,-4.3,-7.8,24.1,12.6,3.2,,1026.0,,86.0,74.3,64.0,-6.1,-7.7,-10.0
2019-01-15,0.1,-2.0,-4.1,46.7,27.2,12.9,54.0,1019.1,,86.0,81.0,74.0,-2.8,-3.6,-6.1
2019-01-16,-0.3,-6.3,-12.2,41.8,32.7,8.0,63.0,1019.2,0.0,93.0,79.1,43.0,-1.1,-4.8,-16.1
2019-01-17,-3.5,-8.4,-13.2,19.3,12.6,4.8,,1025.0,0.0,86.0,69.5,58.0,-6.1,-11.2,-16.1
2019-01-18,-0.4,-5.4,-10.4,35.4,15.1,0.0,46.0,1018.4,20.0,93.0,75.0,51.0,-2.8,-5.5,-11.1
2019-01-19,-10.3,-13.6,-16.8,27.4,17.5,8.0,42.0,1023.3,0.0,79.0,72.9,49.0,-11.1,-16.6,-17.8
2019-01-20,-14.2,-18.0,-21.8,41.8,28.8,14.5,67.0,1015.3,80.0,78.0,65.5,46.0,-17.8,-21.3,-27.8
2019-01-21,-11.7,-16.7,-21.7,33.8,22.2,8.0,54.0,1030.4,70.0,67.0,55.1,50.0,-17.8,-23.3,-27.8
2019-01-22,-0.6,-9.9,-19.1,20.9,11.3,0.0,35.0,1032.2,70.0,86.0,71.3,51.0,-6.1,-12.8,-17.8
2019-01-23,6.1,2.5,-1.2,35.4,13.8,0.0,37.0,1009.3,50.0,100.0,94.2,65.0,3.9,1.2,-5.0
2019-01-24,2.8,-0.4,-3.5,33.8,20.1,8.0,46.0,1003.5,0.0,100.0,82.7,64.0,3.9,-2.8,-6.1
2019-01-25,-3.2,-7.6,-12.0,51.5,38.1,22.5,72.0,1013.1,0.0,80.0,70.8,58.0,-5.0,-9.6,-15.0
2019-01-26,-6.6,-10.5,-14.3,40.2,19.2,9.7,37.0,1020.3,20.0,86.0,68.8,49.0,-7.8,-13.0,-17.2
2019-01-27,-6.0,-11.1,-16.1,49.9,29.0,3.2,63.0,1013.3,80.0,93.0,76.8,53.0,-2.8,-9.8,-17.8
2019-01-28,-5.7,-12.7,-19.7,62.8,34.0,9.7,71.0,1016.4,50.0,93.0,79.3,51.0,-3.9,-12.4,-25.0
2019-01-29,-2.1,-8.8,-15.5,62.8,41.0,11.3,58.0,1006.7,380.0,100.0,76.8,50.0,1.1,-8.2,-18.9
2019-01-30,-15.4,-19.0,-22.6,61.2,45.5,29.0,67.0,1013.6,300.0,78.0,64.5,56.0,-18.9,-21.8,-23.9
2019-01-31,-14.4,-18.6,-22.8,49.9,40.7,33.8,58.0,1024.1,300.0,78.0,67.2,57.0,-18.9,-21.4,-23.9
2019-02-01,-10.1,-14.6,-19.1,24.1,13.8,8.0,37.0,1028.7,280.0,72.0,62.3,49.0,-17.2,-19.2,-22.2
2019-02-02,1.1,-6.9,-14.8,35.4,18.2,0.0,33.0,1019.8,220.0,100.0,83.3,57.0,0.0,-6.1,-18.9
2019-02-03,7.7,3.9,0.0,19.3,9.7,0.0,46.0,1013.3,190.0,100.0,94.9,81.0,2.8,1.2,-1.1
2019-02-04,12.7,9.2,5.6,25.7,11.3,3.2,46.0,1010.2,40.0,100.0,89.8,76.0,5.0,3.4,2.2
2019-02-05,9.6,1.3,-7.1,38.6,19.0,4.8,48.0,1017.2,0.0,100.0,84.1,64.0,7.8,0.6,-10.0
2019-02-06,-1.1,-3.9,-6.7,57.9,32.2,3.2,46.0,1018.2,0.0,100.0,91.3,68.0,-1.1,-3.2,-10.0
2019-02-07,3.6,0.2,-3.3,41.8,23.3,0.0,58.0,1013.6,20.0,100.0,93.0,80.0,2.8,-1.1,-3.9
2019-02-08,5.3,-2.2,-9.6,61.2,41.0,0.0,89.0,1016.0,10.0,100.0,72.0,55.0,3.9,-7.1,-15.0
2019-02-09,-3.9,-7.0,-10.0,48.3,27.8,16.1,52.0,1039.5,10.0,74.0,63.2,54.0,-8.9,-11.7,-15.0
2019-02-10,-3.5,-6.5,-9.5,24.1,13.0,0.0,,1035.4,10.0,86.0,71.8,63.0,-6.1,-9.3,-12.8
2019-02-11,-3.7,-5.2,-6.7,45.1,27.7,19.3,39.0,1028.2,20.0,86.0,76.0,59.0,-6.1,-7.6,-11.1
2019-02-12,0.8,-3.6,-7.9,69.2,46.3,11.3,63.0,1012.7,20.0,100.0,90.9,64.0,1.1,-2.8,-10.0
2019-02-13,0.8,-2.2,-5.2,57.9,44.9,29.0,71.0,1001.5,80.0,93.0,80.6,59.0,1.1,-4.2,-8.9
2019-02-14,1.7,-2.0,-5.7,38.6,24.1,9.7,52.0,1011.0,120.0,93.0,77.9,69.0,0.0,-4.3,-7.2
2019-02-15,3.7,-0.5,-4.6,49.9,31.1,4.8,74.0,1001.6,60.0,100.0,77.0,64.0,2.2,-2.9,-7.8
2019-02-16,-2.7,-5.3,-7.8,37.0,18.5,8.0,41.0,1016.8,50.0,80.0,69.1,55.0,-5.0,-9.0,-11.1
2019-02-17,-6.0,-8.5,-11.0,37.0,24.1,11.3,35.0,1019.2,50.0,86.0,69.5,58.0,-7.8,-11.3,-13.9
2019-02-18,-5.7,-10.1,-14.4,29.0,16.9,8.0,39.0,1021.1,80.0,86.0,68.2,39.0,-10.0,-12.4,-17.8
2019-02-19,-4.0,-9.9,-15.8,24.1,14.0,4.8,33.0,1036.6,90.0,79.0,65.8,54.0,-10.0,-12.4,-16.1
2019-02-20,0.1,-5.9,-11.9,40.2,20.6,3.2,45.0,1024.2,70.0,100.0,83.8,63.0,0.0,-3.7,-12.8
2019-02-21,3.0,-0.1,-3.2,48.3,24.0,4.8,58.0,1015.2,40.0,100.0,78.9,52.0,1.1,-1.6,-6.1
2019-02-22,1.8,-1.7,-5.1,16.1,9.2,0.0,,1030.0,20.0,81.0,71.8,52.0,-2.2,-4.2,-7.2
2019-02-23,2.3,-1.6,-5.4,46.7,26.1,8.0,45.0,1025.1,20.0,87.0,80.5,69.0,0.0,-2.4,-6.1
2019-02-24,6.9,1.9,-3.1,77.2,43.1,4.8,87.0,994.7,10.0,100.0,85.6,65.0,3.9,-0.5,-6.1
2019-02-25,-3.0,-5.6,-8.2,72.4,49.1,29.0,87.0,1014.2,20.0,86.0,69.1,54.0,-5.0,-8.7,-12.8
2019-02-26,-5.8,-8.2,-10.6,29.0,18.2,4.8,46.0,1032.0,30.0,68.0,56.8,46.0,-11.1,-14.6,-16.1
2019-02-27,-7.6,-10.6,-13.6,41.8,22.7,8.0,37.0,1025.2,30.0,86.0,76.9,53.0,-7.8,-12.5,-17.8
2019-02-28,-6.8,-12.1,-17.3,14.5,7.7,0.0,,1025.2,210.0,85.0,70.4,63.0,-11.1,-13.4,-17.2
2019-03-01,-0.5,-7.0,-13.4,16.1,9.5,0.0,,1024.3,190.0,86.0,75.5,64.0,-6.1,-8.2,-11.1
2019-03-02,-0.8,-3.6,-6.3,16.1,10.0,0.0,33.0,1020.1,150.0,93.0,81.3,64.0,-2.2,-4.3,-7.2
2019-03-03,-2.0,-5.6,-9.2,20.9,13.7,4.8,39.0,1019.1,180.0,86.0,71.8,54.0,-5.0,-7.9,-12.2
2019-03-04,-7.8,-11.0,-14.1,48.3,22.2,9.7,52.0,1016.3,150.0,80.0,62.9,53.0,-10.0,-14.6,-17.2
2019-03-05,-8.6,-12.0,-15.3,46.7,33.2,22.5,58.0,1015.9,130.0,73.0,64.7,49.0,-12.8,-14.4,-18.9
2019-03-06,-9.2,-12.0,-14.8,40.2,24.0,16.1,48.0,1021.5,110.0,79.0,59.9,49.0,-13.9,-16.5,-17.8
2019-03-07,-5.8,-10.0,-14.2,37.0,20.6,8.0,46.0,1025.6,110.0,79.0,61.5,46.0,-12.2,-14.3,-16.1
2019-03-08,-1.1,-8.1,-15.0,24.1,13.8,9.7,,1025.4,110.0,74.0,62.8,55.0,-8.9,-11.8,-16.1
2019-03-09,0.8,-5.4,-11.5,56.3,24.0,0.0,67.0,1023.3,110.0,80.0,69.9,59.0,-2.8,-6.8,-12.2
2019-03-10,5.4,3.0,0.6,61.2,34.4,8.0,63.0,,30.0,100.0,88.0,75.0,3.9,0.5,-2.8
2019-03-11,2.3,0.0,-2.3,46.7,33.8,19.3,63.0,1018.3,10.0,81.0,67.6,60.0,0.0,-4.2,-6.1
2019-03-12,2.9,0.1,-2.7,29.0,20.8,12.9,46.0,1026.0,0.0,81.0,63.8,45.0,-2.2,-6.1,-7.8
2019-03-13,4.0,0.7,-2.6,29.0,17.9,0.0,,1021.4,0.0,93.0,79.6,69.0,1.1,-1.9,-5.0
2019-03-14,8.9,5.2,1.5,38.6,22.0,3.2,48.0,1011.2,0.0,93.0,85.1,76.0,6.1,2.8,0.0
2019-03-15,9.9,4.9,-0.2,41.8,26.4,3.2,59.0,1003.3,0.0,100.0,86.0,75.0,7.8,2.8,-2.2
2019-03-16,1.6,-1.5,-4.6,40.2,29.6,14.5,61.0,1017.2,0.0,80.0,62.5,48.0,-2.8,-6.7,-7.8
2019-03-17,2.5,-2.2,-6.9,29.0,19.5,8.0,46.0,1024.1,0.0,64.0,53.6,38.0,-7.2,-9.6,-12.2
2019-03-18,3.3,-0.3,-3.8,29.0,18.3,4.8,48.0,1025.2,0.0,75.0,56.1,36.0,-2.8,-6.9,-11.1
2019-03-19,7.3,0.9,-5.5,19.3,8.4,0.0,37.0,1028.2,10.0,93.0,82.8,65.0,0.0,-2.1,-5.0
2019-03-20,9.7,4.6,-0.5,19.3,10.6,0.0,41.0,1022.4,,93.0,77.7,53.0,2.2,-0.2,-2.2
2019-03-21,7.9,5.4,2.9,22.5,10.5,0.0,37.0,1012.8,,93.0,86.5,70.0,2.2,1.9,1.1
2019-03-22,3.6,-0.4,-4.3,49.9,25.1,11.3,80.0,1006.9,,87.0,72.4,55.0,1.1,-1.9,-10.0
2019-03-23,5.1,-0.9,-6.9,37.0,24.9,16.1,71.0,1020.2,,70.0,49.3,31.0,-3.9,-10.2,-13.9
2019-03-24,9.4,3.6,-2.2,27.4,22.5,12.9,42.0,1019.0,,81.0,71.5,54.0,2.2,-1.2,-2.8
2019-03-25,3.8,-0.6,-5.0,22.5,14.3,4.8,41.0,1023.6,,75.0,48.9,33.0,-2.8,-10.1,-12.8
2019-03-26,4.6,0.2,-4.2,19.3,12.1,0.0,35.0,1029.5,,65.0,45.6,26.0,-5.0,-10.7,-16.1
2019-03-27,7.9,1.9,-4.1,22.5,12.2,0.0,32.0,1029.0,,81.0,61.2,34.0,-1.1,-5.1,-8.9
2019-03-28,12.5,5.3,-2.0,25.7,9.7,0.0,48.0,1017.9,,93.0,78.9,62.0,2.8,0.8,-2.8
2019-03-29,12.0,7.5,3.0,24.1,12.7,0.0,35.0,1018.5,,81.0,61.9,43.0,1.1,-0.8,-3.9
2019-03-30,4.4,2.3,0.2,41.8,22.5,0.0,41.0,1009.4,20.0,100.0,88.1,57.0,5.0,1.2,-2.8
2019-03-31,2.1,-0.9,-3.9,45.1,21.4,4.8,59.0,1012.5,30.0,93.0,84.9,60.0,1.1,-1.6,-7.8
2019-04-01,3.3,-1.1,-5.5,35.4,22.7,12.9,41.0,1025.0,0.0,75.0,60.0,38.0,-2.8,-7.1,-12.2
2019-04-02,9.4,4.7,0.0,20.9,14.6,8.0,42.0,1019.8,0.0,75.0,66.6,53.0,0.0,-2.1,-3.9
2019-04-03,6.7,3.5,0.2,61.2,33.8,3.2,80.0,1017.3,,81.0,56.2,31.0,1.1,-3.6,-8.9
2019-04-04,5.6,1.8,-2.0,24.1,13.7,4.8,32.0,1031.5,,70.0,51.6,36.0,-2.8,-7.3,-11.1
2019-04-05,4.0,2.0,-0.1,37.0,20.0,0.0,37.0,1024.6,,100.0,82.8,56.0,2.8,-0.3,-6.1
2019-04-06,14.0,8.8,3.6,16.1,8.9,3.2,,1022.5,,100.0,87.4,62.0,5.0,3.3,2.2
2019-04-07,12.8,9.5,6.1,41.8,26.6,0.0,45.0,1019.6,,87.0,78.3,71.0,3.9,3.3,2.8
2019-04-08,14.8,10.1,5.3,38.6,18.5,0.0,61.0,1007.6,,100.0,89.2,67.0,11.1,5.1,3.9
2019-04-09,9.9,6.4,2.8,49.9,22.9,3.2,74.0,1004.9,,93.0,79.4,62.0,6.1,3.2,0.0
2019-04-10,8.2,4.1,0.0,22.5,15.8,8.0,41.0,1015.7,,81.0,68.3,42.0,1.1,-2.4,-7.8
2019-04-11,4.1,1.6,-0.9,46.7,34.6,19.3,45.0,1022.9,0.0,87.0,75.6,52.0,-1.1,-2.8,-7.2
2019-04-12,13.9,9.0,4.1,46.7,24.0,0.0,46.0,1011.6,,94.0,82.5,62.0,8.9,4.4,-1.1
2019-04-13,16.4,9.7,3.0,48.3,20.6,3.2,67.0,1015.4,,87.0,64.8,41.0,5.0,1.8,-2.8
2019-04-14,4.0,2.8,1.6,53.1,33.3,3.2,46.0,1010.0,,93.0,84.5,53.0,3.9,1.6,-3.9
2019-04-15,8.8,4.9,1.0,45.1,19.6,3.2,67.0,1003.0,,93.0,80.2,34.0,2.8,0.3,-7.2
2019-04-16,8.6,3.4,-1.8,24.1,10.3,0.0,35.0,1018.2,,100.0,77.2,52.0,3.9,-0.1,-6.1
2019-04-17,14.3,7.4,0.5,38.6,18.2,0.0,52.0,1018.8,,100.0,80.7,57.0,5.0,1.7,-1.1
2019-04-18,21.8,13.9,6.0,33.8,14.8,0.0,58.0,1004.7,,100.0,82.7,71.0,12.8,7.4,2.2
2019-04-19,13.1,8.9,4.7,32.2,12.9,0.0,48.0,1003.3,,100.0,92.7,81.0,12.2,8.3,3.9
2019-04-20,8.6,6.7,4.7,33.8,17.4,4.8,37.0,1006.4,,100.0,91.4,87.0,7.2,4.8,3.9
2019-04-21,12.8,9.4,6.0,14.5,8.2,0.0,,1015.7,,100.0,95.5,87.0,7.8,6.3,5.0
2019-04-22,16.0,10.7,5.4,12.9,6.0,0.0,,1022.6,,100.0,92.3,67.0,7.8,5.8,3.9
2019-04-23,14.8,10.4,6.0,49.9,21.9,0.0,63.0,1011.3,,94.0,86.4,76.0,11.1,6.4,2.8
2019-04-24,13.5,8.7,3.9,29.0,18.8,8.0,54.0,1012.9,,81.0,70.3,58.0,3.9,2.0,0.0
2019-04-25,12.9,7.6,2.2,25.7,17.4,3.2,,1012.2,,93.0,80.3,76.0,5.0,3.7,2.2
2019-04-26,13.0,8.1,3.1,56.3,30.1,8.0,74.0,996.2,,100.0,86.4,66.0,10.0,6.5,0.0
2019-04-27,8.0,4.5,1.0,53.1,34.1,12.9,72.0,1005.5,,70.0,64.0,57.0,1.1,-1.7,-3.9
2019-04-28,10.5,6.1,1.7,27.4,15.8,9.7,54.0,1019.2,,76.0,48.6,25.0,2.2,-4.6,-10.0
2019-04-29,7.0,3.2,-0.6,41.8,27.2,0.0,48.0,1026.8,,87.0,67.2,39.0,2.2,-1.5,-7.8
2019-04-30,9.7,6.4,3.0,32.2,12.9,3.2,33.0,1026.2,,81.0,70.3,54.0,2.8,1.9,0.0
2019-05-01,8.4,6.7,4.9,49.9,33.8,4.8,54.0,1021.6,,100.0,91.1,76.0,6.1,4.8,2.8
2019-05-02,10.3,7.5,4.7,32.2,17.1,9.7,,1020.6,,100.0,95.6,87.0,6.1,4.6,3.9
2019-05-03,11.9,8.8,5.7,29.0,13.8,0.0,,1017.1,,100.0,93.8,87.0,7.8,5.6,5.0
2019-05-04,12.7,9.6,6.5,12.9,8.9,3.2,,1015.1,,100.0,94.1,82.0,8.9,7.6,6.1
2019-05-05,16.7,10.8,4.9,11.3,4.3,0.0,,1012.2,,100.0,88.4,67.0,8.9,7.0,5.0
2019-05-06,23.4,15.2,6.9,24.1,10.5,0.0,52.0,1014.2,,93.0,74.8,60.0,11.1,8.3,5.0
2019-05-07,14.7,9.7,4.7,24.1,13.5,8.0,59.0,1021.9,,93.0,70.8,33.0,7.8,4.6,-2.8
2019-05-08,11.6,7.2,2.8,35.4,25.6,19.3,54.0,1027.4,,62.0,56.1,50.0,1.1,-0.3,-1.1
2019-05-09,16.0,12.0,8.0,48.3,15.0,0.0,67.0,1015.4,,100.0,86.4,57.0,13.9,8.9,0.0
2019-05-10,16.8,9.9,2.9,37.0,13.2,0.0,50.0,1012.6,,100.0,88.3,57.0,13.9,10.0,1.1
2019-05-11,12.7,6.9,1.1,16.1,10.9,3.2,41.0,1020.4,,87.0,69.1,50.0,3.9,2.2,0.0
2019-05-12,9.6,7.1,4.6,48.3,38.1,16.1,65.0,1014.1,,100.0,87.2,50.0,6.1,4.6,1.1
2019-05-13,8.0,6.0,5.0,40.2,21.2,0.0,52.0,1008.6,,100.0,97.3,93.0,7.2,5.9,3.9
2019-05-14,15.6,11.0,6.3,20.9,8.7,0.0,35.0,1012.4,,100.0,89.2,39.0,7.2,5.9,2.2
2019-05-15,20.1,12.6,5.1,29.0,8.5,0.0,41.0,1010.9,,100.0,82.1,40.0,22.2,9.5,5.0
2019-05-16,14.6,11.0,7.4,22.5,12.1,3.2,39.0,1011.2,,94.0,80.0,71.0,8.9,7.1,5.0
2019-05-17,18.6,13.6,8.6,24.1,9.3,0.0,39.0,1008.4,,100.0,74.3,45.0,10.0,7.3,2.8
2019-05-18,15.7,10.9,6.0,32.2,18.8,8.0,37.0,1016.2,,81.0,64.7,47.0,5.0,3.9,0.0
2019-05-19,21.6,15.4,9.1,33.8,15.4,3.2,50.0,1009.3,,100.0,86.0,58.0,13.9,9.0,2.2
2019-05-20,18.3,11.9,5.5,41.8,18.7,3.2,59.0,1009.0,,100.0,84.3,55.0,12.8,9.1,3.9
2019-05-21,18.5,11.6,4.7,20.9,13.7,4.8,45.0,1019.8,,81.0,55.0,32.0,6.1,3.7,2.2
2019-05-22,15.2,11.3,7.3,33.8,18.2,0.0,52.0,1021.9,,87.0,68.3,48.0,7.2,4.7,2.8
2019-05-23,26.6,17.2,7.8,57.9,13.8,0.0,80.0,1012.8,,100.0,71.0,0.0,13.9,3.3,-17.8
2019-05-24,21.4,16.6,11.8,27.4,13.0,0.0,42.0,1018.1,,88.0,39.6,0.0,12.2,-2.9,-17.8
2019-05-25,20.1,15.5,10.8,27.4,14.5,0.0,52.0,1014.5,,100.0,94.6,82.0,17.8,12.6,8.9
2019-05-26,23.1,17.8,12.4,19.3,10.0,0.0,33.0,1013.6,,100.0,78.9,43.0,13.9,11.6,6.1
2019-05-27,23.1,16.7,10.2,22.5,8.2,0.0,39.0,1016.1,,88.0,67.2,49.0,11.1,9.4,7.8
2019-05-28,13.0,11.3,9.5,49.9,30.7,3.2,68.0,1008.2,,94.0,88.6,76.0,12.2,9.1,7.2
2019-05-29,15.7,13.1,10.5,9.7,6.0,3.2,35.0,1008.0,,94.0,91.0,82.0,10.0,9.1,8.9
2019-05-30,21.8,16.3,10.8,16.1,8.5,0.0,41.0,1005.7,,100.0,92.5,64.0,15.0,11.6,8.9
2019-05-31,18.2,13.8,9.3,22.5,15.0,0.0,35.0,1009.0,,82.0,68.8,51.0,12.2,7.2,2.8
2019-06-01,20.6,16.0,11.3,27.4,11.3,0.0,41.0,1007.2,,88.0,33.7,0.0,11.1,-6.6,-17.8
2019-06-02,20.3,14.0,7.6,40.2,16.4,4.8,63.0,1007.3,,0.0,0.0,0.0,-17.8,-17.8,-17.8
2019-06-03,16.8,11.6,6.3,33.8,23.7,11.3,54.0,1015.3,,0.0,0.0,0.0,-17.8,-17.8,-17.8
2019-06-04,17.9,12.2,6.4,29.0,11.7,3.2,35.0,1015.7,,0.0,0.0,0.0,-17.8,-17.8,-17.8
2019-06-05,17.6,14.6,11.5,27.4,15.1,3.2,33.0,1007.5,,100.0,70.5,0.0,13.9,4.2,-17.8
2019-06-06,22.8,18.7,14.5,19.3,7.4,0.0,41.0,1011.0,,100.0,86.2,43.0,15.0,12.8,6.1
2019-06-07,26.0,19.0,12.0,16.1,6.8,0.0,39.0,1015.5,,88.0,65.5,43.0,12.2,10.4,8.9
2019-06-08,23.8,18.4,13.0,29.0,23.0,14.5,54.0,1021.4,,77.0,49.5,30.0,8.9,6.1,2.2
2019-06-09,26.2,19.7,13.2,29.0,24.8,19.3,45.0,1021.3,,68.0,58.3,42.0,12.2,8.8,3.9
2019-06-10,19.0,15.7,12.4,33.8,19.5,4.8,58.0,1013.1,,100.0,92.1,56.0,15.0,12.7,10.0
2019-06-11,22.6,16.5,10.3,35.4,19.2,0.0,50.0,1018.1,,82.0,57.5,30.0,10.0,7.6,1.1
2019-06-12,21.9,16.0,10.0,27.4,14.5,0.0,45.0,1017.5,,88.0,72.7,55.0,12.2,8.9,7.2
2019-06-13,16.6,14.6,12.6,24.1,13.2,0.0,41.0,1005.2,,100.0,92.3,68.0,13.9,12.6,8.9
2019-06-14,22.8,16.8,10.8,46.7,23.8,4.8,59.0,1010.2,,82.0,63.3,41.0,10.0,8.7,7.2
2019-06-15,20.5,17.2,13.9,33.8,11.6,0.0,58.0,1010.8,,100.0,91.4,77.0,16.1,13.2,10.0
2019-06-16,20.1,15.5,10.8,16.1,7.9,0.0,37.0,1012.0,,100.0,74.0,0.0,13.9,8.4,-17.8
2019-06-17,22.2,17.8,13.3,20.9,10.1,0.0,39.0,1015.7,,88.0,78.4,68.0,12.2,11.5,11.1
2019-06-18,24.4,20.3,16.1,14.5,5.8,0.0,35.0,1013.5,,94.0,50.4,0.0,13.9,1.1,-17.8
2019-06-19,25.3,20.8,16.3,14.5,7.2,0.0,33.0,1008.4,,82.0,46.1,0.0,16.1,2.3,-17.8
2019-06-20,21.7,18.9,16.0,22.5,11.6,0.0,37.0,1002.9,,94.0,84.1,73.0,17.8,16.4,12.8
2019-06-21,23.0,18.8,14.5,24.1,17.2,4.8,41.0,1010.3,,88.0,63.1,44.0,15.0,12.1,7.8
2019-06-22,24.3,18.6,12.9,29.0,12.6,4.8,39.0,1018.0,,73.0,53.3,38.0,12.8,9.6,7.8
2019-06-23,25.7,19.3,12.9,19.3,11.1,0.0,45.0,1016.7,,82.0,62.3,41.0,12.8,10.9,10.0
2019-06-24,25.9,20.3,14.6,27.4,18.7,0.0,39.0,1008.3,,94.0,80.2,68.0,16.1,14.0,12.2
2019-06-25,25.4,21.3,17.2,35.4,8.4,0.0,50.0,1008.0,,100.0,89.1,57.0,17.2,15.7,13.9
2019-06-26,29.1,23.7,18.3,38.6,12.9,0.0,48.0,1014.3,,88.0,71.7,42.0,17.8,15.4,12.8
2019-06-27,29.1,23.0,16.8,12.9,6.6,0.0,45.0,1020.4,,94.0,69.9,42.0,17.2,15.3,12.8
